ID Industry Group,Industry Group,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Industry Group,CIP2,ID CIP2
"2211P","Electric power generation, transmission & distribution",2014,"2014","true","true",67713,6387.087456933921,114475.51010884173,6358.472437277457,0.018775443883291845,3441,"electric-power-generation-transmission-distribution","Engineering","14"
"561M","Other administrative & other support services",2018,"2018","true","true",8178,2220.1693011731804,114457.91843971632,28348.046690646475,0.0019675676143856187,411,"other-administrative-other-support-services","Engineering","14"
"33641M1","Aircraft & parts manufacturing",2014,"2014","true","true",57119,5866.4317377772095,114455.49850312505,6459.427801642372,0.01583794218495336,2984,"aircraft-parts-manufacturing","Engineering","14"
"53M","Commercial, industrial & other intangible assets rental & leasing",2017,"2017","true","true",6669,2004.9105960103416,114311.31713900134,19743.589628599486,0.0016657429190939498,372,"commercial-industrial-other-intangible-assets-rental-leasing","Engineering","14"
"3222M","Miscellaneous paper & pulp products",2015,"2015","true","true",3106,1368.2662565815385,114074.77752736639,30059.948659624468,0.000833227369131528,157,"miscellaneous-paper-pulp-products","Engineering","14"
"3255","Paint, coating, & adhesive manufacturing ",2018,"2018","true","true",3633,1479.7966155437982,114041.92733278283,29425.929037358666,0.0008740735073444549,170,"paint-coating-adhesive-manufacturing","Engineering","14"
"3256","Soap, cleaning compound, & cosmetics manufacturing ",2015,"2015","true","true",9053,2335.9139006841433,114039.0536838617,20446.575290041812,0.0024285921998543863,430,"soap-cleaning-compound-cosmetics-manufacturing","Engineering","14"
"327120","Clay building material & refractories manufacturing",2020,"2020","true","true",1250,868.0164065653144,113999.096,73009.78301402318,0.0002801431823010468,56,"clay-building-material-refractories-manufacturing","Engineering","14"
"3345","Navigational, measuring, electromedical, & control instruments manufacturing",2016,"2016","true","true",46952,5318.992611068509,113960.1258093372,8156.210845091798,0.01219488122509831,2453,"navigational-measuring-electromedical-control-instruments-manufacturing","Engineering","14"
"5241","Insurance carriers",2019,"2019","true","true",43133,5098.19060427123,113883.40154869821,10214.23868928908,0.010020120154094222,2028,"insurance-carriers","Engineering","14"
"3133","Textile & fabric finishing & coating mills",2020,"2020","true","true",502,550.0800339440881,113821.93625498009,68629.89515905759,0.0001125055020121004,21,"textile-fabric-finishing-coating-mills","Engineering","14"
"335M","Electric lighting & electrical equipment manufacturing, & other electrical component manufacturing, n.e.c.",2020,"2020","true","true",40486,4939.328103744851,113714.47799239244,9666.63869428049,0.009073501502912144,1933,"electric-lighting-electrical-equipment-manufacturing-other-electrical-component-manufacturing-nec","Engineering","14"
"3391","Medical equipment & supplies manufacturing",2016,"2016","true","true",59826,6003.817200293801,113679.28430782603,8058.446050809623,0.015538655737193973,2812,"medical-equipment-supplies-manufacturing","Engineering","14"
"3252","Resin, synthetic rubber, & fibers & filaments manufacturing   ",2017,"2017","true","true",7189,2081.6039636564337,113666.11879259981,22998.139742310646,0.0017956254079121914,389,"resin-synthetic-rubber-fibers-filaments-manufacturing","Engineering","14"
"561M","Other administrative & other support services",2017,"2017","true","true",7808,2169.3659968158313,113550.1436987705,29786.80627912871,0.0019502355244092908,396,"other-administrative-other-support-services","Engineering","14"
"561M","Other administrative & other support services",2014,"2014","true","true",6949,2046.5616954413472,113465.63102604692,31198.876148985248,0.0019268170003543634,337,"other-administrative-other-support-services","Engineering","14"
"33311","Agricultural implement manufacturing",2019,"2019","true","true",8890,2314.7950666549596,113456.29280089989,18880.43402102179,0.0020652138309391332,411,"agricultural-implement-manufacturing","Engineering","14"
"522M","Nondepository credit & related activities",2014,"2014","true","true",18535,3342.269897005488,113392.53482600485,17087.6637726007,0.0051393802132059475,843,"nondepository-credit-related-activities","Engineering","14"
"561M","Other administrative & other support services",2020,"2020","true","true",8163,2218.1335880053034,113384.77802278574,25758.21703880573,0.0018294470376987561,395,"other-administrative-other-support-services","Engineering","14"
"5241","Insurance carriers",2020,"2020","true","true",46527,5294.916472719993,113344.71719646656,9604.173401268958,0.010427377474336644,2030,"insurance-carriers","Engineering","14"
"454310","Fuel dealers",2018,"2018","true","true",812,699.602834045154,113323.41379310345,90215.65585511459,0.00019536132341417493,41,"fuel-dealers","Engineering","14"
"336M","Motor vehicles & motor vehicle equipment manufacturing",2020,"2020","true","true",126723,8736.083151871,113296.5227306803,4807.435259095595,0.028400467592588446,5788,"motor-vehicles-motor-vehicle-equipment-manufacturing","Engineering","14"
"481","Air transportation",2015,"2015","true","true",19445,3423.325990381563,113264.46762663923,15021.81687862864,0.005216389630638301,926,"air-transportation","Engineering","14"
"3121","Beverage manufacturing",2019,"2019","true","true",7869,2177.824823924456,113213.97458380989,32451.250258592365,0.0018280278555298133,375,"beverage-manufacturing","Engineering","14"
"31M","Knitting fabric mills, & apparel knitting mills ",2014,"2014","true","true",67,200.96112497383916,113102.5671641791,352671.7453089322,0.000018577743419735553,5,"knitting-fabric-mills-apparel-knitting-mills","Engineering","14"
"4231","Motor vehicle & motor vehicle parts & supplies merchant wholesalers",2019,"2019","true","true",4205,1592.0311710256037,113099.18216409037,33140.84466369378,0.0009768531112597362,201,"motor-vehicle-motor-vehicle-parts-supplies-merchant-wholesalers","Engineering","14"
"3331M","Construction, & mining & oil & gas field machinery manufacturing ",2017,"2017","true","true",19514,3429.4015200368067,113097.33955109153,13454.08724815864,0.004874090166921479,895,"construction-mining-oil-gas-field-machinery-manufacturing","Engineering","14"
"5418","Advertising, public relations & related services",2017,"2017","true","true",8809,2304.2240984227583,113065.36235668066,27056.3853862807,0.0022002593153844056,438,"advertising-public-relations-related-services","Engineering","14"
"3314","Nonferrous metal (except aluminum) production & processing",2019,"2019","true","true",2622,1257.150410033161,113050.33714721586,44803.52104473571,0.0006091103109923968,141,"nonferrous-metal-except-aluminum-production-processing","Engineering","14"
"4235","Metals & minerals (except petroleum) merchant wholesalers",2020,"2020","true","true",1374,910.0517982276668,113037.00363901019,60603.483900984895,0.00030793338598531064,74,"metals-minerals-except-petroleum-merchant-wholesalers","Engineering","14"
"335M","Electric lighting & electrical equipment manufacturing, & other electrical component manufacturing, n.e.c.",2019,"2019","true","true",42169,5040.91421268821,113022.60532618748,9504.705509525018,0.009796175707184737,2015,"electric-lighting-electrical-equipment-manufacturing-other-electrical-component-manufacturing-nec","Engineering","14"
"622","Hospitals",2016,"2016","true","true",63122,6166.9122330514065,112932.50757263711,11041.539620038564,0.016394728503379096,3171,"hospitals","Engineering","14"
"62132","Offices of optometrists",2018,"2018","true","true",862,720.8204573416308,112900.67633410673,113090.43776432522,0.00020739096155544186,46,"offices-of-optometrists","Engineering","14"
"33MS","Not specified metal industries",2014,"2014","true","true",500,548.9830858857933,112855.846,110914.56658963654,0.00013863987626668324,22,"not-specified-metal-industries","Engineering","14"
"311M2","Seafood & other miscellaneous foods, n.e.c. ",2018,"2018","true","true",4542,1654.5943523510964,112853.76486129458,40692.57108316589,0.001092772328752688,229,"seafood-other-miscellaneous-foods-nec","Engineering","14"
"335M","Electric lighting & electrical equipment manufacturing, & other electrical component manufacturing, n.e.c.",2018,"2018","true","true",41263,4986.473344583202,112808.63386084385,9736.50170372577,0.009927579172461945,1949,"electric-lighting-electrical-equipment-manufacturing-other-electrical-component-manufacturing-nec","Engineering","14"
"531M","Lessors of real estate, and offices of real estate agents and brokers",2020,"2020","true","true",32003,4391.604450260437,112789.92638190169,17307.209736056997,0.007172337810544321,1540,"lessors-of-real-estate-and-offices-of-real-estate-agents-and-brokers","Engineering","14"
"4251","Wholesale electronic markets & agents & brokers",2014,"2014","true","true",3513,1455.1515817040327,112759.70424138913,43069.03788551773,0.0009740837706497164,177,"wholesale-electronic-markets-agents-brokers","Engineering","14"
"3253","Agricultural chemical manufacturing",2014,"2014","true","true",1411,922.2231442950737,112717.4677533664,46413.659215045904,0.00039124173082458,78,"agricultural-chemical-manufacturing","Engineering","14"
"3279","Miscellaneous nonmetallic mineral product manufacturing",2017,"2017","true","true",3292,1408.6389189896574,112621.3854799514,32414.947480456085,0.0008222560638262531,163,"miscellaneous-nonmetallic-mineral-product-manufacturing","Engineering","14"
"33311","Agricultural implement manufacturing",2020,"2020","true","true",9057,2336.434842143359,112612.18140664679,17697.041399898484,0.0020298054416804647,421,"agricultural-implement-manufacturing","Engineering","14"
"5242","Agencies, brokerages, and other insurance related activities",2018,"2018","true","true",9027,2332.560907915376,112603.38351611831,24831.612895264738,0.0021718308700243313,453,"agencies-brokerages-and-other-insurance-related-activities","Engineering","14"
"62132","Offices of optometrists",2016,"2016","true","true",782,686.5575212182414,112489.77237851663,116372.94250882226,0.00020310949731698066,46,"offices-of-optometrists","Engineering","14"
"5417","Scientific research & development services",2017,"2017","true","true",69641,6477.414668125915,112479.93153458451,6916.867864048538,0.01739451231498302,3648,"scientific-research-development-services","Engineering","14"
"311M1","Animal food, grain & oilseed milling",2015,"2015","true","true",4947,1726.7837819024398,112453.736810188,30952.189337992386,0.0013271010286843752,209,"animal-food-grain-oilseed-milling","Engineering","14"
"33MS","Not specified metal industries",2015,"2015","true","true",447,519.0722594572445,112453.04921700223,130829.06706432419,0.00011991391951120188,18,"not-specified-metal-industries","Engineering","14"
"4251","Wholesale electronic markets & agents & brokers",2020,"2020","true","true",4349,1619.060551508008,112447.3389284893,38606.98621538975,0.000974674159861802,207,"wholesale-electronic-markets-agents-brokers","Engineering","14"
"515","Broadcasting (except internet)",2017,"2017","true","true",11780,2664.5848362923075,112330.24796264856,20942.771708475775,0.0029423379197670908,580,"broadcasting-except-internet","Engineering","14"
"3314","Nonferrous metal (except aluminum) production & processing",2020,"2020","true","true",2561,1242.4410618528445,112262.97188598204,45729.7819316703,0.0005739573518983847,137,"nonferrous-metal-except-aluminum-production-processing","Engineering","14"
"5615","Travel arrangements & reservation services",2018,"2018","true","true",5356,1796.74746446128,112190.82692307692,31516.11267504227,0.0012886148376925134,255,"travel-arrangements-reservation-services","Engineering","14"
"3321","Metal forgings & stampings",2017,"2017","true","true",2365,1193.9516699027413,112150.09978858351,49434.53302693568,0.0005907155501060416,118,"metal-forgings-stampings","Engineering","14"
"3345","Navigational, measuring, electromedical, & control instruments manufacturing",2015,"2015","true","true",44085,5154.079143986466,112139.06526029261,8220.886440880324,0.011826409712866522,2284,"navigational-measuring-electromedical-control-instruments-manufacturing","Engineering","14"
